name,mean_income,tract
"Census Tract 864, Queens County, New York",75851.19798234552,4086400
"Census Tract 865, Queens County, New York",46745.495495495496,4086500
"Census Tract 869, Queens County, New York",48336.776859504134,4086900
"Census Tract 871, Queens County, New York",52884.19913419913,4087100
"Census Tract 884, Queens County, New York",82614.28571428571,4088400
"Census Tract 889.01, Queens County, New York",62909.307875894985,4088901
"Census Tract 892, Queens County, New York",117487.93242156073,4089200
"Census Tract 907, Queens County, New York",68555.55555555556,4090700
"Census Tract 916.01, Queens County, New York",112217.58021390374,4091601
"Census Tract 916.02, Queens County, New York",0.0,4091602
"Census Tract 918, Queens County, New York",175000.0,4091800
"Census Tract 919, Queens County, New York",66882.78931750741,4091900
"Census Tract 922, Queens County, New York",135246.95534506088,4092200
"Census Tract 925, Queens County, New York",55343.671416596815,4092500
"Census Tract 928, Queens County, New York",150208.70736086176,4092800
"Census Tract 929, Queens County, New York",69816.52408824854,4092900
"Census Tract 934.01, Queens County, New York",94753.91498881431,4093401
"Census Tract 934.02, Queens County, New York",92711.07456140351,4093402
"Census Tract 938, Queens County, New York",65887.21094856065,4093800
"Census Tract 939, Queens County, New York",83536.58536585367,4093900
"Census Tract 942.01, Queens County, New York",62526.25656414103,4094201
"Census Tract 942.02, Queens County, New York",65854.87661574618,4094202
"Census Tract 942.03, Queens County, New York",60249.16943521595,4094203
"Census Tract 945, Queens County, New York",94440.63004846526,4094500
"Census Tract 947, Queens County, New York",77547.46835443038,4094700
"Census Tract 954, Queens County, New York",79490.4667981591,4095400
"Census Tract 964, Queens County, New York",74170.73170731707,4096400
"Census Tract 972.02, Queens County, New York",38201.40280561122,4097202
"Census Tract 972.03, Queens County, New York",28372.34503684439,4097203
"Census Tract 972.04, Queens County, New York",53254.04376784015,4097204
"Census Tract 973, Queens County, New York",103139.61988304094,4097300
"Census Tract 981, Queens County, New York",99641.93548387097,4098100
"Census Tract 987, Queens County, New York",94388.50967007964,4098700
"Census Tract 991, Queens County, New York",102459.54394998161,4099100
"Census Tract 992, Queens County, New York",53331.46487294469,4099200
"Census Tract 997.01, Queens County, New York",90793.75,4099701
"Census Tract 997.03, Queens County, New York",114631.14754098361,4099703
"Census Tract 997.04, Queens County, New York",80487.96216680997,4099704
"Census Tract 997.05, Queens County, New York",107956.65634674922,4099705
"Census Tract 998.01, Queens County, New York",73644.10299003322,4099801
"Census Tract 998.02, Queens County, New York",46618.59620814845,4099802
"Census Tract 999, Queens County, New York",0.0,4099900
"Census Tract 1008.01, Queens County, New York",93267.04545454546,4100801
"Census Tract 1008.02, Queens County, New York",65099.357687675634,4100802
"Census Tract 1010.01, Queens County, New York",45318.52409638554,4101001
"Census Tract 1010.02, Queens County, New York",49548.1144343303,4101002
"Census Tract 1017, Queens County, New York",79902.9326724494,4101700
"Census Tract 1029, Queens County, New York",78026.92307692308,4102900
"Census Tract 1032.01, Queens County, New York",48459.867075664624,4103201
"Census Tract 1032.02, Queens County, New York",71206.48098553829,4103202
"Census Tract 1033, Queens County, New York",94831.36300417247,4103300
"Census Tract 1039, Queens County, New York",87691.6545366327,4103900
"Census Tract 1047, Queens County, New York",66083.70702541106,4104700
"Census Tract 1059, Queens County, New York",105970.79715864247,4105900
"Census Tract 1072.01, Queens County, New York",95846.91501746216,4107201
"Census Tract 1072.02, Queens County, New York",0.0,4107202
"Census Tract 1085, Queens County, New York",86807.98687089716,4108500
"Census Tract 1093, Queens County, New York",110438.59649122808,4109300
"Census Tract 1097, Queens County, New York",110741.62679425838,4109700
"Census Tract 1099, Queens County, New York",90142.48704663213,4109900
"Census Tract 1113, Queens County, New York",100648.4962406015,4111300
"Census Tract 1123, Queens County, New York",96184.03693931398,4112300
"Census Tract 1129, Queens County, New York",94936.22448979592,4112900
"Census Tract 1133, Queens County, New York",101349.59349593495,4113300
"Census Tract 1139, Queens County, New York",69981.73849525201,4113900
"Census Tract 1141, Queens County, New York",119071.25456760048,4114100
"Census Tract 1147, Queens County, New York",117077.97427652733,4114700
"Census Tract 1151, Queens County, New York",105439.9441340782,4115100
"Census Tract 1155, Queens County, New York",82943.31395348837,4115500
"Census Tract 1157, Queens County, New York",65569.20556920557,4115700
"Census Tract 1159, Queens County, New York",66983.55968548963,4115900
"Census Tract 1161, Queens County, New York",58723.79986477349,4116100
"Census Tract 1163, Queens County, New York",52827.433628318584,4116300
"Census Tract 1167, Queens County, New York",48165.217391304344,4116700
"Census Tract 1171, Queens County, New York",65490.30172413793,4117100
"Census Tract 1175, Queens County, New York",81137.06763035622,4117500
"Census Tract 1181, Queens County, New York",79440.29850746269,4118100
"Census Tract 1185, Queens County, New York",65932.62411347518,4118500
"Census Tract 1187, Queens County, New York",66487.5173370319,4118700
"Census Tract 1189, Queens County, New York",78163.62359550562,4118900
"Census Tract 1191, Queens County, New York",69790.62811565305,4119100
"Census Tract 1193, Queens County, New York",63969.329529243936,4119300
"Census Tract 1195, Queens County, New York",93479.06403940887,4119500
"Census Tract 1199, Queens County, New York",78536.84210526316,4119900
"Census Tract 1201, Queens County, New York",71034.4827586207,4120100
"Census Tract 1203, Queens County, New York",76953.30296127562,4120300
"Census Tract 1205, Queens County, New York",38090.77809798271,4120500
"Census Tract 1207, Queens County, New York",86526.22767857143,4120700
"Census Tract 1211, Queens County, New York",0.0,4121100
"Census Tract 1215, Queens County, New York",78957.30706075534,4121500
"Census Tract 1223, Queens County, New York",85978.44112769485,4122300
"Census Tract 1227.01, Queens County, New York",73063.28965839962,4122701
"Census Tract 1227.02, Queens County, New York",37933.43653250774,4122702
"Census Tract 1241, Queens County, New York",88649.44961896697,4124100
"Census Tract 1247, Queens County, New York",96324.44444444444,4124700
"Census Tract 1257, Queens County, New York",81472.7171492205,4125700
"Census Tract 1265, Queens County, New York",73877.84090909091,4126500
"Census Tract 1267, Queens County, New York",84725.87719298246,4126700
"Census Tract 1277, Queens County, New York",127519.21229586935,4127700
"Census Tract 1283, Queens County, New York",64338.23529411765,4128300
"Census Tract 1291.02, Queens County, New York",124727.65957446808,4129102
"Census Tract 1291.03, Queens County, New York",80564.0818524502,4129103
"Census Tract 1291.04, Queens County, New York",101378.13807531381,4129104
"Census Tract 1301, Queens County, New York",77464.1638225256,4130100
"Census Tract 1333, Queens County, New York",118403.15142198309,4133300
"Census Tract 1339, Queens County, New York",114356.25,4133900
"Census Tract 1341, Queens County, New York",94658.98174831893,4134100
"Census Tract 1347, Queens County, New York",73224.85962225625,4134700
"Census Tract 1367, Queens County, New York",77405.15771526002,4136700
"Census Tract 1377, Queens County, New York",81354.78408128704,4137700
"Census Tract 1385.01, Queens County, New York",87312.36597569693,4138501
"Census Tract 1385.02, Queens County, New York",0.0,4138502
"Census Tract 1399, Queens County, New York",114926.597582038,4139900
"Census Tract 1403, Queens County, New York",90461.4412136536,4140300
"Census Tract 1409.01, Queens County, New York",101761.00628930818,4140901
"Census Tract 1409.02, Queens County, New York",111818.95573212259,4140902
"Census Tract 1417, Queens County, New York",94076.40232108317,4141700
"Census Tract 1429, Queens County, New York",97229.07488986784,4142900
"Census Tract 1435, Queens County, New York",98808.01687763713,4143500
"Census Tract 1441, Queens County, New York",102845.99156118144,4144100
"Census Tract 1447, Queens County, New York",81778.0172413793,4144700
"Census Tract 1451.01, Queens County, New York",110255.10204081633,4145101
"Census Tract 1451.02, Queens County, New York",97768.45637583893,4145102
"Census Tract 1459, Queens County, New York",94936.67400881057,4145900
"Census Tract 1463, Queens County, New York",94522.16748768472,4146300
"Census Tract 1467, Queens County, New York",84931.81818181818,4146700
"Census Tract 1471, Queens County, New York",90935.63988095238,4147100
"Census Tract 1479, Queens County, New York",88814.71785922047,4147900
"Census Tract 1483, Queens County, New York",131103.76398779248,4148300
"Census Tract 1507.01, Queens County, New York",109384.25925925926,4150701
"Census Tract 1507.02, Queens County, New York",96665.96283783784,4150702
"Census Tract 1529.01, Queens County, New York",96527.9394644936,4152901
"Census Tract 1529.02, Queens County, New York",86968.70621205044,4152902
"Census Tract 1551.01, Queens County, New York",81208.18505338079,4155101
"Census Tract 1551.02, Queens County, New York",94466.01941747573,4155102
"Census Tract 1567, Queens County, New York",79173.64016736402,4156700
"Census Tract 1571.01, Queens County, New York",90849.35897435897,4157101
"Census Tract 1571.02, Queens County, New York",92322.76119402985,4157102
"Census Tract 1579.01, Queens County, New York",108602.8968014484,4157901
"Census Tract 1579.02, Queens County, New York",107220.94095940959,4157902
"Census Tract 1579.03, Queens County, New York",91596.95074276779,4157903
"Census Tract 1617, Queens County, New York",96148.23609226594,4161700
"Census Tract 1621, Queens County, New York",82651.36226034308,4162100
"Census Tract 9901, Queens County, New York",0.0,4990100
"Census Tract 3, Richmond County, New York",76691.63223140496,5000300
"Census Tract 6, Richmond County, New York",68690.15356820235,5000600
"Census Tract 7, Richmond County, New York",57559.9128540305,5000700
"Census Tract 8, Richmond County, New York",82122.283981809,5000800
"Census Tract 9, Richmond County, New York",62739.83739837398,5000900
"Census Tract 11, Richmond County, New York",60313.85281385281,5001100
"Census Tract 17, Richmond County, New York",66938.77551020408,5001700
"Census Tract 18, Richmond County, New York",82019.23076923077,5001800
"Census Tract 20.01, Richmond County, New York",103545.1582867784,5002001
"Census Tract 20.02, Richmond County, New York",96795.71984435798,5002002
"Census Tract 21, Richmond County, New York",59836.65749656121,5002100
"Census Tract 27, Richmond County, New York",49348.73949579832,5002700
"Census Tract 29, Richmond County, New York",43815.42699724518,5002900
"Census Tract 33, Richmond County, New York",101131.37393767705,5003300
"Census Tract 36, Richmond County, New York",81890.16990291262,5003600
"Census Tract 39, Richmond County, New York",83644.95798319328,5003900
"Census Tract 40, Richmond County, New York",57904.569252736794,5004000
"Census Tract 47, Richmond County, New York",89046.93486590039,5004700
"Census Tract 50, Richmond County, New York",88070.3289013296,5005000
"Census Tract 59, Richmond County, New York",98479.58297132928,5005900
"Census Tract 64, Richmond County, New York",76794.8717948718,5006400
"Census Tract 67, Richmond County, New York",108319.67213114754,5006700
"Census Tract 70, Richmond County, New York",83310.62401263823,5007000
"Census Tract 74, Richmond County, New York",78364.00499064254,5007400
"Census Tract 75, Richmond County, New York",63595.194085027724,5007500
"Census Tract 77, Richmond County, New York",53817.14876033058,5007700
"Census Tract 81, Richmond County, New York",67579.59905660378,5008100
"Census Tract 96.01, Richmond County, New York",76666.66666666667,5009601
"Census Tract 96.02, Richmond County, New York",89921.81540808543,5009602
"Census Tract 97, Richmond County, New York",88844.13883431566,5009700
"Census Tract 105, Richmond County, New York",80556.6743383199,5010500
"Census Tract 112.01, Richmond County, New York",89344.09161894847,5011201
"Census Tract 112.02, Richmond County, New York",78207.44680851063,5011202
"Census Tract 114.01, Richmond County, New York",49085.79192546584,5011401
"Census Tract 114.02, Richmond County, New York",103719.46706143598,5011402
"Census Tract 121, Richmond County, New York",116129.10008410428,5012100
"Census Tract 122, Richmond County, New York",104526.50176678445,5012200
"Census Tract 125, Richmond County, New York",82297.71784232365,5012500
"Census Tract 128.04, Richmond County, New York",80233.35509138381,5012804
"Census Tract 128.05, Richmond County, New York",84932.57820927724,5012805
"Census Tract 128.06, Richmond County, New York",72177.38454898576,5012806
"Census Tract 132.01, Richmond County, New York",110291.09589041096,5013201
"Census Tract 132.03, Richmond County, New York",96187.13017751479,5013203
"Census Tract 132.04, Richmond County, New York",92494.41340782122,5013204
"Census Tract 133.01, Richmond County, New York",20412.371134020617,5013301
"Census Tract 133.02, Richmond County, New York",55987.55411255411,5013302
"Census Tract 134, Richmond County, New York",88867.92452830188,5013400
"Census Tract 138, Richmond County, New York",105590.96665259603,5013800
"Census Tract 141, Richmond County, New York",84224.53703703704,5014100
"Census Tract 146.04, Richmond County, New York",89404.1149068323,5014604
"Census Tract 146.05, Richmond County, New York",109818.9717595945,5014605
"Census Tract 146.06, Richmond County, New York",105853.75816993463,5014606
"Census Tract 146.07, Richmond County, New York",87388.95382817066,5014607
"Census Tract 146.08, Richmond County, New York",98154.46127946128,5014608
"Census Tract 147, Richmond County, New York",110085.75689783743,5014700
"Census Tract 151, Richmond County, New York",100297.12041884816,5015100
"Census Tract 154, Richmond County, New York",0.0,5015400
"Census Tract 156.01, Richmond County, New York",105788.35227272728,5015601
"Census Tract 156.02, Richmond County, New York",97974.73867595819,5015602
"Census Tract 156.03, Richmond County, New York",102533.41080766996,5015603
"Census Tract 169.01, Richmond County, New York",87658.34076717217,5016901
"Census Tract 170.05, Richmond County, New York",106176.73444976077,5017005
"Census Tract 170.07, Richmond County, New York",84759.93377483444,5017007
"Census Tract 170.08, Richmond County, New York",101402.65314085057,5017008
"Census Tract 170.09, Richmond County, New York",109836.03997501562,5017009
"Census Tract 170.10, Richmond County, New York",93912.31163834562,5017010
"Census Tract 170.11, Richmond County, New York",97114.4859813084,5017011
"Census Tract 170.12, Richmond County, New York",94251.53374233129,5017012
"Census Tract 173, Richmond County, New York",63844.00406504065,5017300
"Census Tract 176, Richmond County, New York",123029.46593001841,5017600
"Census Tract 177, Richmond County, New York",128443.00083822297,5017700
"Census Tract 181, Richmond County, New York",121709.52380952382,5018100
"Census Tract 187.01, Richmond County, New York",97937.20190779015,5018701
"Census Tract 187.02, Richmond County, New York",101888.45822566753,5018702
"Census Tract 189.01, Richmond County, New York",77995.32940019666,5018901
"Census Tract 189.02, Richmond County, New York",93353.30216247808,5018902
"Census Tract 197, Richmond County, New York",114705.05617977527,5019700
"Census Tract 198, Richmond County, New York",112945.02027940514,5019800
"Census Tract 201, Richmond County, New York",92693.18181818182,5020100
"Census Tract 207, Richmond County, New York",51284.931506849316,5020700
"Census Tract 208.01, Richmond County, New York",97679.23076923077,5020801
"Census Tract 208.03, Richmond County, New York",108615.1570323168,5020803
"Census Tract 208.04, Richmond County, New York",111018.61167002012,5020804
"Census Tract 213, Richmond County, New York",70533.65057783821,5021300
"Census Tract 223, Richmond County, New York",77116.72473867596,5022300
"Census Tract 226, Richmond County, New York",115914.85183862907,5022600
"Census Tract 228, Richmond County, New York",105921.05263157895,5022800
"Census Tract 231, Richmond County, New York",74640.87301587302,5023100
"Census Tract 239, Richmond County, New York",71931.03448275862,5023900
"Census Tract 244.01, Richmond County, New York",96754.55417066155,5024401
"Census Tract 244.02, Richmond County, New York",110740.97938144329,5024402
"Census Tract 247, Richmond County, New York",72191.64118246688,5024700
"Census Tract 248, Richmond County, New York",87872.46722288438,5024800
"Census Tract 251, Richmond County, New York",108132.50120019203,5025100
"Census Tract 273.01, Richmond County, New York",84031.47306943544,5027301
"Census Tract 273.02, Richmond County, New York",94626.41357027464,5027302
"Census Tract 277.02, Richmond County, New York",70995.12932482365,5027702
"Census Tract 277.04, Richmond County, New York",105664.19420094404,5027704
"Census Tract 277.05, Richmond County, New York",97118.20083682008,5027705
"Census Tract 277.06, Richmond County, New York",89883.11688311688,5027706
"Census Tract 279, Richmond County, New York",109996.09375,5027900
"Census Tract 291.02, Richmond County, New York",94596.43605870022,5029102
"Census Tract 291.03, Richmond County, New York",89729.05457340507,5029103
"Census Tract 291.04, Richmond County, New York",99656.94502727654,5029104
"Census Tract 303.01, Richmond County, New York",77303.2471106219,5030301
"Census Tract 303.02, Richmond County, New York",90087.92048929664,5030302
"Census Tract 319.01, Richmond County, New York",34036.60886319846,5031901
"Census Tract 319.02, Richmond County, New York",47377.2040302267,5031902
"Census Tract 323, Richmond County, New York",71212.4248496994,5032300
"Census Tract 9901, Richmond County, New York",0.0,5990100
